job_id,category,job_title,job_description,job_skill_set
JOB_0101,Engineering,Full Stack Developer,"Develop end-to-end web applications using modern frontend frameworks and backend servers. Looking for passionate candidate with strong skills in JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs.","JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs"
JOB_0102,Engineering,Frontend Developer,"Create responsive, accessible user interfaces and interactive frontend experiences. Looking for passionate candidate with strong skills in JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack.","JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack"
JOB_0103,Engineering,Backend Developer,"Architect backend microservices, database schemas, and RESTful API endpoints. Looking for passionate candidate with strong skills in Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker.","Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker"
JOB_0104,Data,Data Analyst,"Analyze complex business datasets, create visualizations, and report key business metrics. Looking for passionate candidate with strong skills in Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication.","Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication"
JOB_0105,Data,Data Scientist,"Build predictive statistical models, machine learning algorithms, and data insights pipeline. Looking for passionate candidate with strong skills in Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization.","Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization"
JOB_0106,Data,Machine Learning Engineer,"Train and deploy deep learning models, LLM applications, and ML infrastructure. Looking for passionate candidate with strong skills in Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS.","Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS"
JOB_0107,Infrastructure,DevOps / Cloud Engineer,"Manage cloud infrastructure, CI/CD pipelines, containerized applications and server reliability. Looking for passionate candidate with strong skills in Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git.","Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git"
JOB_0108,Security,Cybersecurity Analyst,"Monitor network security, perform vulnerability audits, and implement threat defenses. Looking for passionate candidate with strong skills in Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing.","Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing"
JOB_0109,Engineering,QA / Automation Engineer,"Design automated test suites, integration tests, and ensure application quality. Looking for passionate candidate with strong skills in QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git.","QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git"
JOB_0110,Engineering,Software Engineer,"Build scalable software applications, core APIs, and system components. Looking for passionate candidate with strong skills in Java, C++, Python, Data Structures, Algorithms, SQL, Git.","Java, C++, Python, Data Structures, Algorithms, SQL, Git"
JOB_0111,Engineering,Full Stack Developer,"Develop end-to-end web applications using modern frontend frameworks and backend servers. Looking for passionate candidate with strong skills in JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs.","JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs"
JOB_0112,Engineering,Frontend Developer,"Create responsive, accessible user interfaces and interactive frontend experiences. Looking for passionate candidate with strong skills in JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack.","JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack"
JOB_0113,Engineering,Backend Developer,"Architect backend microservices, database schemas, and RESTful API endpoints. Looking for passionate candidate with strong skills in Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker.","Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker"
JOB_0114,Data,Data Analyst,"Analyze complex business datasets, create visualizations, and report key business metrics. Looking for passionate candidate with strong skills in Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication.","Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication"
JOB_0115,Data,Data Scientist,"Build predictive statistical models, machine learning algorithms, and data insights pipeline. Looking for passionate candidate with strong skills in Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization.","Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization"
JOB_0116,Data,Machine Learning Engineer,"Train and deploy deep learning models, LLM applications, and ML infrastructure. Looking for passionate candidate with strong skills in Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS.","Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS"
JOB_0117,Infrastructure,DevOps / Cloud Engineer,"Manage cloud infrastructure, CI/CD pipelines, containerized applications and server reliability. Looking for passionate candidate with strong skills in Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git.","Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git"
JOB_0118,Security,Cybersecurity Analyst,"Monitor network security, perform vulnerability audits, and implement threat defenses. Looking for passionate candidate with strong skills in Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing.","Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing"
JOB_0119,Engineering,QA / Automation Engineer,"Design automated test suites, integration tests, and ensure application quality. Looking for passionate candidate with strong skills in QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git.","QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git"
JOB_0120,Engineering,Software Engineer,"Build scalable software applications, core APIs, and system components. Looking for passionate candidate with strong skills in Java, C++, Python, Data Structures, Algorithms, SQL, Git.","Java, C++, Python, Data Structures, Algorithms, SQL, Git"
JOB_0121,Engineering,Full Stack Developer,"Develop end-to-end web applications using modern frontend frameworks and backend servers. Looking for passionate candidate with strong skills in JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs.","JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs"
JOB_0122,Engineering,Frontend Developer,"Create responsive, accessible user interfaces and interactive frontend experiences. Looking for passionate candidate with strong skills in JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack.","JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack"
JOB_0123,Engineering,Backend Developer,"Architect backend microservices, database schemas, and RESTful API endpoints. Looking for passionate candidate with strong skills in Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker.","Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker"
JOB_0124,Data,Data Analyst,"Analyze complex business datasets, create visualizations, and report key business metrics. Looking for passionate candidate with strong skills in Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication.","Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication"
JOB_0125,Data,Data Scientist,"Build predictive statistical models, machine learning algorithms, and data insights pipeline. Looking for passionate candidate with strong skills in Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization.","Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization"
JOB_0126,Data,Machine Learning Engineer,"Train and deploy deep learning models, LLM applications, and ML infrastructure. Looking for passionate candidate with strong skills in Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS.","Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS"
JOB_0127,Infrastructure,DevOps / Cloud Engineer,"Manage cloud infrastructure, CI/CD pipelines, containerized applications and server reliability. Looking for passionate candidate with strong skills in Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git.","Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git"
JOB_0128,Security,Cybersecurity Analyst,"Monitor network security, perform vulnerability audits, and implement threat defenses. Looking for passionate candidate with strong skills in Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing.","Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing"
JOB_0129,Engineering,QA / Automation Engineer,"Design automated test suites, integration tests, and ensure application quality. Looking for passionate candidate with strong skills in QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git.","QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git"
JOB_0130,Engineering,Software Engineer,"Build scalable software applications, core APIs, and system components. Looking for passionate candidate with strong skills in Java, C++, Python, Data Structures, Algorithms, SQL, Git.","Java, C++, Python, Data Structures, Algorithms, SQL, Git"
JOB_0131,Engineering,Full Stack Developer,"Develop end-to-end web applications using modern frontend frameworks and backend servers. Looking for passionate candidate with strong skills in JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs.","JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs"
JOB_0132,Engineering,Frontend Developer,"Create responsive, accessible user interfaces and interactive frontend experiences. Looking for passionate candidate with strong skills in JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack.","JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack"
JOB_0133,Engineering,Backend Developer,"Architect backend microservices, database schemas, and RESTful API endpoints. Looking for passionate candidate with strong skills in Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker.","Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker"
JOB_0134,Data,Data Analyst,"Analyze complex business datasets, create visualizations, and report key business metrics. Looking for passionate candidate with strong skills in Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication.","Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication"
JOB_0135,Data,Data Scientist,"Build predictive statistical models, machine learning algorithms, and data insights pipeline. Looking for passionate candidate with strong skills in Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization.","Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization"
JOB_0136,Data,Machine Learning Engineer,"Train and deploy deep learning models, LLM applications, and ML infrastructure. Looking for passionate candidate with strong skills in Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS.","Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS"
JOB_0137,Infrastructure,DevOps / Cloud Engineer,"Manage cloud infrastructure, CI/CD pipelines, containerized applications and server reliability. Looking for passionate candidate with strong skills in Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git.","Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git"
JOB_0138,Security,Cybersecurity Analyst,"Monitor network security, perform vulnerability audits, and implement threat defenses. Looking for passionate candidate with strong skills in Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing.","Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing"
